UserID,PreferredNationality,PreferredGender,PreferredExhibitionRole,InterestInModernArt,InterestInHistoricalArt,InterestInSculptures
784,14,-1,3,0.8334404867583132,0.3471803642963466,0.9846725938267852
785,8,-1,3,0.1628284701928489,0.0590642343914211,0.6342031055841385
786,2,1,4,0.1531792913026471,0.2905133730866729,0.3276218579591424
787,-1,0,3,0.3428272898707745,0.3356548199009729,0.5267937926105734
788,16,1,4,0.5234292344415608,0.9328108182043516,0.95310282061869
789,-1,2,4,0.6936649334994219,0.2413563963848015,0.2810022109424708
790,36,2,-1,0.7433163688865374,0.9306228327099964,0.7660873925907328
791,17,1,0,0.8033544559485194,0.2771551136839654,0.9061309734108752
792,41,2,0,0.8690048422035215,0.1389111111147476,0.3415173521737048
793,37,2,4,0.513763785111326,0.236940386268289,0.9538246075439616
794,-1,0,3,0.0621895884041775,0.8068426523153226,0.4143418402113187
795,34,0,0,0.7919786516386683,0.2002444906487542,0.2245454003743142
796,-1,-1,4,0.7603786817961253,0.7006082267426205,0.0696992912392188
797,-1,1,0,0.3828644104202799,0.4334846167320402,0.5037569434034143
798,11,1,5,0.1250259317706527,0.5438216210859498,0.4468433433727138
799,9,-1,1,0.5942022848029637,0.1365327665832082,0.2426871932714578
800,-1,-1,1,0.8696588057974247,0.4124478535265639,0.401677046869986
801,26,1,0,0.923680487082571,0.3017663583682941,0.0108333276640421
802,-1,1,5,0.0054851577081271,0.3096627106636475,0.0073828111121291
803,-1,2,5,0.6915101815747308,0.937709945642261,0.8624096828288924
804,16,0,2,0.3439583944258559,0.1038008435402536,0.5119608779889944
805,23,1,-1,0.7848640344787485,0.1019290222944259,0.3651773962121024
806,-1,1,0,0.7853076610905595,0.2494154547609629,0.2677906355471829
807,41,0,0,0.8481348292392035,0.2155638890937388,0.71895993837449
808,11,1,4,0.4215633139434339,0.7874577188377123,0.481153600959701
809,16,-1,4,0.1254681655099048,0.1325377482755346,0.0325998295823628
810,40,1,1,0.9023494504377008,0.2406106337300397,0.8506254352504381
811,-1,1,0,0.6097980318434152,0.2547558284622794,0.3591620271808007
812,-1,1,-1,0.2759517657123767,0.4044323203400018,0.9600720508581746
813,15,1,-1,0.0120187026727919,0.4014653358404775,0.0163887055213907
814,7,-1,2,0.4441166682237122,0.1391739103389803,0.669524706178938
815,-1,-1,3,0.783093272037616,0.5049263630305896,0.2921202728740583
816,37,2,0,0.205663979470923,0.0896686008776199,0.3102302788236449
817,8,-1,4,0.4194787881240733,0.6282877025932264,0.5396524908707317
818,2,-1,1,0.5068398974148179,0.2873139533471593,0.3175733513218272
819,32,2,0,0.9531806934206092,0.2378165507123865,0.2035989811025617
820,-1,1,1,0.1014357560963671,0.3793401955147619,0.8633931081689696
821,39,2,1,0.8813516728139492,0.721586291691009,0.4186588013574837
822,26,0,0,0.4232268323371955,0.0835011046671861,0.2371336753284495
823,-1,1,0,0.8515089183848942,0.5731345755446622,0.6726687642497764
824,11,-1,2,0.6603330939721951,0.8180578556242174,0.0715371321007461
825,-1,0,5,0.4821078186974373,0.0597170460588089,0.7621307011535153
826,10,2,5,0.3564210577256271,0.0403145772492357,0.2259613132023935
827,43,-1,2,0.8675190038882433,0.4991139142950767,0.8271959506898741
828,33,2,0,0.2838002971734722,0.9453053330005964,0.7784883975977193
829,36,2,5,0.9922480963450492,0.6673748688843318,0.0377054287527068
830,43,1,3,0.2353236577050078,0.0523876127511446,0.577210620635079
831,-1,1,-1,0.8626252360588066,0.5387688119553588,0.9062540726874744
832,-1,-1,0,0.8707857942970398,0.3556427262109642,0.7242524041447118
833,36,1,5,0.9517333647495406,0.6914977574544005,0.187392646354161
834,-1,2,1,0.3091527234634129,0.4632446424165028,0.3088892479486796
835,-1,0,1,0.1863618627228404,0.502932950495288,0.0297993671745945
836,0,1,5,0.1367343953387458,0.8532588047748197,0.0100094550235171
837,-1,-1,-1,0.5917695722837754,0.4959050971100555,0.8320250574832994
838,-1,1,4,0.4166760599141298,0.8460415312573899,0.4587730916519434
839,10,2,3,0.6347986304270395,0.9029720921588372,0.6827670401559739
840,2,2,-1,0.7869596065950922,0.5983269192725841,0.2193173164165743
841,39,1,4,0.4244195834297347,0.5368306835665527,0.4741965314551418
842,-1,1,2,0.7363993492359168,0.6967510965210649,0.735491201809687
843,-1,-1,-1,0.9942677989477984,0.1808932853093047,0.7435261410447775
844,-1,0,3,0.9656963762285544,0.256291306904562,0.3114462194092673
845,22,-1,3,0.2616288905409215,0.4074665316251362,0.4992432492573532
846,6,2,3,0.3152802240468455,0.1294653191780671,0.0929607700995336
847,5,2,5,0.1053486182580418,0.8810476449218043,0.5328780976043082
848,11,1,-1,0.5445657363353222,0.6727591121553643,0.3652551609789588
849,-1,2,2,0.4386797783415818,0.1532408508758401,0.4555150173449205
850,-1,-1,4,0.4369427782549725,0.4686764498298312,0.8427269570086009
851,9,1,5,0.5557923010079364,0.1376335747893846,0.4052174099527382
852,-1,2,4,0.4710978223454625,0.138660625574571,0.701608398017384
853,5,1,2,0.6068639073970087,0.7105055948394396,0.3173939843647582
854,12,1,4,0.1797377854903852,0.6306190814257961,0.7774546176362478
855,-1,0,0,0.839833861766851,0.0505636050272687,0.8479703168408139
856,27,1,-1,0.9570517480956932,0.3430014775069456,0.9372950698618894
857,-1,1,5,0.4218689097043457,0.8884039055824319,0.5037825208457506
858,-1,2,-1,0.2588844119312918,0.6139129140229082,0.4666981154861442
859,34,-1,2,0.4887957757633253,0.1744661415040299,0.8966066221003227
860,19,-1,2,0.9119049498003092,0.2271885324401935,0.7675206565698848
861,-1,1,1,0.9303644999518652,0.0781432244773319,0.4502031318657085
862,-1,1,5,0.7539288985748701,0.2128415614815316,0.0519909281676351
863,12,2,3,0.1920583893950392,0.8818183446507482,0.6663297124034496
864,-1,0,-1,0.7249634502615911,0.9274233443808708,0.1695875035567697
865,-1,1,1,0.7255712328707542,0.2676996553506707,0.5526785992136527
866,-1,2,2,0.3266132980554739,0.2676195971757624,0.7895002323577957
867,22,0,3,0.9613544630087004,0.3628904757404019,0.6520613826039469
868,21,0,5,0.3956336400918786,0.3336255880936238,0.6164793756782511
869,-1,0,-1,0.8066987077147246,0.7838548971802376,0.8226542124877823
870,0,2,2,0.97945857956181,0.7675804433313126,0.3385894262486055
871,-1,2,-1,0.5640617233579484,0.3140178855262581,0.484081899820919
872,-1,-1,5,0.0663246042170044,0.4056809380164887,0.6668329534777974
873,10,0,5,0.5736928457907194,0.1722169889800692,0.2357870456390896
874,3,2,-1,0.6396366427498968,0.9963012717532076,0.8488977391917121
875,-1,1,5,0.3825864896815378,0.8954616586421423,0.9006133596131165
876,9,1,2,0.4989791285867773,0.0772249492341137,0.2778030377171423
877,-1,-1,1,0.3243713236099733,0.3548773787770549,0.8271576390763864
878,20,0,1,0.7298341301249609,0.5103475389097748,0.8552491696770825
879,-1,-1,4,0.428384316793109,0.6681159146372386,0.3785137663287453
880,43,1,-1,0.2048789713026912,0.6321737838834188,0.3194248659420433
881,24,-1,3,0.1668107619424066,0.8936287859706058,0.9143760452004348
882,-1,2,1,0.965111488690742,0.1771695623954192,0.8469670450591001
883,-1,2,2,0.5744064962376828,0.5201870467829025,0.6435035166332166
884,-1,0,2,0.6565365064812381,0.7278816010072142,0.1411123302548382
885,15,1,5,0.962024037361946,0.6875005433996483,0.6296852429358801
886,43,0,5,0.4048584107992657,0.1397640238087405,0.3188196639485641
887,42,1,-1,0.4521383650667856,0.8938420757803983,0.5215857981045419
888,26,1,5,0.8300704459646415,0.9767439202773064,0.1199481018238319
889,-1,1,2,0.0019601437693407,0.3056274306973214,0.8091781952128172
890,14,1,1,0.6083678901357519,0.3518989048359672,0.7421123274923882
891,23,2,0,0.2048591518981535,0.2537541795413441,0.9752322036078592
892,-1,2,3,0.8263320660465451,0.3577703170433481,0.3305109291346733
893,-1,1,4,0.8402744906407313,0.1110376216740713,0.0414640321426631
894,2,0,2,0.361256721239367,0.3849954433768602,0.848231044452568
895,-1,1,-1,0.4720886150690903,0.3331628017454329,0.8147896079893452
896,34,1,1,0.7422844552234753,0.4621955985378251,0.5661143231357494
897,10,-1,4,0.9237034429651684,0.1258743154735071,0.0358508708167664
898,-1,-1,4,0.5480557241406634,0.770091234249529,0.1056492657654686
899,-1,0,-1,0.5036047585972296,0.4157162933697702,0.4191791661939403
900,7,0,1,0.8882335023155234,0.974118858787265,0.1620583624669525
901,-1,2,1,0.0567998873796299,0.6948257092209135,0.0638985081525101
902,-1,2,2,0.5459316640877658,0.0865893176813309,0.1730107303565848
903,-1,-1,0,0.4475953233562387,0.9064191844460706,0.3467728030096184
904,-1,2,-1,0.5588895236146412,0.7614453543943022,0.5483828385386927
905,37,1,1,0.7385484773550788,0.2069835792237666,0.0782637436049084
906,-1,0,0,0.6578000746276341,0.7751847233576448,0.2742275962687337
907,39,2,2,0.6685553091203711,0.0418406282835103,0.0388850129987827
908,28,0,1,0.6877321474537408,0.1716775967217472,0.50984274069846
909,-1,1,5,0.4363168357884313,0.3291748696466156,0.3211298771796785
910,-1,2,4,0.0576652288512283,0.0776085887197897,0.898517705942792
911,22,1,0,0.1554457642668982,0.0205906476444103,0.7541904577567634
912,-1,-1,-1,0.4966784934479693,0.7325922145956006,0.1952954802022206
913,23,0,2,0.7299859978749892,0.5437754460880645,0.2022936236239529
914,1,2,4,0.5542421487550743,0.4977982536989743,0.5228472767051714
915,-1,-1,2,0.6955869052464448,0.4915798351358047,0.394738570298324
916,-1,0,3,0.3293685228361667,0.4577626990622451,0.1236210446195806
917,10,2,2,0.5905101404172886,0.5453050991191943,0.5763810338341641
918,-1,1,1,0.2490218152187668,0.4617687028274488,0.9453663219867572
919,-1,0,2,0.6338720569762575,0.62054986113939,0.018751462843683
920,33,-1,1,0.9764057186771276,0.1687107237171567,0.5396773071585479
921,0,-1,0,0.9236422745788788,0.3038854716276982,0.4528616829465379
922,-1,0,4,0.582893806267151,0.254083760277028,0.8118582516830795
923,31,1,5,0.6501373973778107,0.8089041224355451,0.9493411565035296
924,-1,2,5,0.9238674477794618,0.402437399946474,0.8690744126975403
925,-1,0,4,0.4075457235466759,0.0858547531431674,0.8699070581855703
926,-1,2,3,0.5953237103777929,0.429350029344408,0.0763015208100047
927,35,2,5,0.793883465841385,0.0188083267774713,0.8472387920599198
928,22,0,4,0.3444109508321608,0.1517345045811927,0.4416364279647083
929,-1,1,1,0.9981308334902596,0.8984988347720514,0.7570242087540174
930,16,-1,3,0.9387397854232676,0.7404182674032872,0.396460223420906
931,-1,0,2,0.8185364603554705,0.1703319249237628,0.9685983186679502
932,-1,2,-1,0.70879742809599,0.1264261970347574,0.7024379379969978
933,42,-1,4,0.543717318691283,0.7146301783039775,0.416079816727666
934,35,2,0,0.3016571996801819,0.8636441206681368,0.3207233238129736
935,33,-1,0,0.2142461959486937,0.3520347769693173,0.9238746625594862
936,-1,-1,5,0.2286985043677635,0.995692017166738,0.6659495251915798
937,-1,1,1,0.7299308618827595,0.5891937522650643,0.4734194086876874
938,-1,0,5,0.858884694460579,0.8559010731069441,0.9680976614816236
939,-1,-1,1,0.5702894749772792,0.2265058285204078,0.638644724240948
940,0,2,-1,0.7270265272868999,0.8889596974356828,0.6972487377593756
941,39,1,4,0.6093234891217557,0.557079845770418,0.6526712649606526
942,-1,1,0,0.8917237118368738,0.375781783407614,0.4030109704268972
943,35,1,5,0.684844556481028,0.636250692265707,0.0314755068778686
944,-1,0,0,0.7346696196674085,0.407690959574458,0.6970238688395081
945,-1,-1,3,0.5912046374387867,0.7602176414223516,0.1639217084857467
946,11,-1,5,0.8903998132052072,0.8339758608483536,0.7278236576182827
947,43,1,2,0.9379572921082736,0.0505104971760662,0.2847901500337478
948,36,1,5,0.8266880546293027,0.4082818115227936,0.3752701198328737
949,-1,-1,3,0.0040096418859917,0.9209811815153268,0.7576659520167888
950,30,2,1,0.987507034702351,0.894763553914464,0.2303795407081307
951,-1,0,3,0.8196501846213688,0.4960577252935609,0.9065566569600182
952,23,1,5,0.0564362233989877,0.8405251912694469,0.1524593660931098
953,-1,2,4,0.2421956970847351,0.3663758734960592,0.0466927876193065
954,-1,2,-1,0.7192371466874136,0.5754641620516049,0.6884220641820565
955,-1,1,2,0.6239533141256203,0.9843609653896292,0.1276239020967641
956,29,1,2,0.808194011748078,0.8982216285215032,0.5098672690248234
957,0,0,4,0.2361834930362194,0.9896383920261488,0.6106438276756821
958,32,-1,0,0.5813706185538258,0.3834361983492653,0.4395247949134275
959,-1,0,0,0.0395151999380127,0.8039589894859411,0.1106516053083096
960,-1,1,-1,0.902982499175271,0.8867883443250546,0.4305413010892138
961,23,0,0,0.0447862763945696,0.4149204871117545,0.8059182539834244
962,31,0,5,0.224622763416639,0.0503151756982163,0.2473000118601019
963,4,-1,3,0.8255977366960697,0.3904492297039722,0.1203265084652543
964,36,0,0,0.1424901188865478,0.1077280039162474,0.9138014433019528
965,-1,2,2,0.971930720168946,0.6964944276541368,0.489949528604063
966,13,-1,4,0.4897289586852996,0.8669983725027072,0.1071565419627352
967,0,-1,5,0.8733106533367405,0.1824191973164732,0.873776365851785
968,-1,2,2,0.8260822286253777,0.6274772403162091,0.5975340926446425
969,-1,0,4,0.585588289949357,0.772458960400411,0.8964847181477417
970,-1,-1,0,0.7673405190106589,0.643439744119725,0.2473082495610531
971,-1,1,2,0.0060348040238338,0.913691630793518,0.4438557721774652
972,-1,2,0,0.846651699816225,0.5524848943967766,0.2892173323798778
973,3,1,3,0.5527944702378896,0.3192419631596587,0.6259127683237967
974,34,0,3,0.187596071143583,0.7347082879570136,0.3508312729989853
975,10,2,0,0.6725130747880681,0.3431680019052269,0.0501548850191708
976,-1,-1,3,0.4675516514796755,0.8180241932539045,0.1778612315131634
977,14,0,0,0.6927825839018315,0.0800468574450687,0.5489881570978715
978,41,-1,3,0.234780261182816,0.3432444691167048,0.9100875246343396
979,-1,0,0,0.4485423024918205,0.6776098854175033,0.1393361247849439
980,0,-1,0,0.6075455415026672,0.7976741743006612,0.2381289633716089
981,-1,2,-1,0.8356687819674328,0.9614737580796056,0.7068289100682861
982,-1,2,1,0.6289591725132366,0.9349455196632096,0.9344225771894924
983,-1,0,0,0.0433635850084463,0.2218265342950947,0.4425256759947729
984,-1,-1,3,0.8525559670045821,0.6308075417848696,0.5679505301038937
985,-1,-1,1,0.1990780974970765,0.7908854275342504,0.6280730519547332
986,10,2,5,0.2470711035932573,0.0001375420966919,0.3061482549145621
987,-1,0,4,0.325584018336825,0.1549206358186334,0.5724942541660313
988,-1,-1,5,0.9574149666615204,0.2772557741536038,0.3798741962246946
989,1,0,-1,0.2428151240573691,0.0631659439985604,0.4671371000619914
990,37,2,5,0.592368889053706,0.8993349199267698,0.0531855725096424
991,-1,-1,1,0.6272880844849825,0.1643387911510238,0.9062412948436166
992,23,2,2,0.7093250289408852,0.3355832165179904,0.8293085890040874
993,-1,1,3,0.3180257058876828,0.4745790801952401,0.3868319534552505
994,-1,1,4,0.3109127868931771,0.4089256007394026,0.748609106722335
995,31,-1,3,0.4408492098812757,0.3513387182963661,0.6643798970061364
996,5,2,2,0.8152073485655582,0.8497953085489012,0.7266226358845149
997,41,-1,-1,0.6245996132287759,0.2266211310835088,0.4656807295460452
998,-1,2,0,0.3146396903042943,0.358847251713512,0.626051984806178
999,-1,2,0,0.848246100064246,0.9045423033430288,0.8430703563681147
1000,20,2,2,0.956946923494653,0.0527228133568006,0.8946512441167622
